0,1,2,3,4
11.515903596768272,-14.054638535015394,4.359,2.032,127.505
11.264658011056923,-13.28773418961755,4.359,1.922,128.105
11.57451529562711,-12.020256431178748,4.359,1.957,95.35499999999999
11.004060551540428,-11.136471046881583,4.359,1.925,95.36
8.910834920293176,-4.878760295739451,4.359,1.803,103.01499999999999
6.804237496528499,-0.9697840434012053,4.359,2.219,48.6
8.420630419542704,7.905408486439653,4.699,2.932,76.935
5.990768702826425,12.883243161146785,5.019,3.759,57.64
4.08987308113887,13.965444575099484,5.035,4.102,36.38
6.5479547779748755,12.378865223662304,5.386,5.042,9.489999999999998
4.482390004323786,12.155908680519865,5.101,5.628,-14.78
3.7398906429995717,15.548545976341462,4.895,5.9,-18.825
1.9596814671159952,17.178584008801252,4.868,5.962,-22.605
0.1606077081541945,17.00824171288971,4.817,6.125,-26.310000000000002
-1.6271095888122147,16.10702441129321,4.784,6.232,-11.43
13.286303649974917,-4.824143480522031,5.019,4.545,39.12
15.190962059048921,-4.55091592105767,5.089,3.668,78.23
14.686183081130228,-6.8897975665127,5.113,3.062,95.94
15.453925010337555,-7.001525389146529,5.069,2.514,158.915
14.678850361237073,-8.767722399369763,5.058,2.308,160.31
14.064792388417949,-9.175318199969988,5.084,2.062,181.93
13.464204723422842,-9.838910872945135,5.11,1.918,120.525
12.182212493525752,-10.256672158287262,5.103,1.867,200.695
10.87309576617029,-11.812654801512222,5.111,1.759,215.89
9.035555959799622,-11.62308102429513,4.882,1.584,176.32
9.253997388378759,-9.22267625669898,4.793,1.569,152.425
8.462368494021067,-10.479943676919243,5.042,1.713,163.64499999999998
8.054719600468797,-10.944515208899103,5.486,1.622,210.785
7.835493539547167,-9.860987069848262,5.704,1.58,184.375
7.063527862767582,-9.069982917950068,5.516,1.726,175.505
5.65465291104662,-9.46909401450804,5.499,1.747,160.51999999999998
5.027182885242063,-8.844057962176032,5.338,1.782,168.935
8.176511164483133,-0.7733266949243942,4.97,1.834,124.35
3.516105852544789,-3.8065895016011755,4.426,1.724,68.65
-7.07853151663377,17.61711064755008,4.326,6.4,-76.8
-5.293062352013625,18.120771918924866,4.657,6.565,-87.57
-0.36020014577633347,14.945660101012022,4.738,6.965,-65.53
-3.540086578232291,1.3309060893314715,24.912,19.318,78.19
-6.262272619455489,0.9303239433756868,25.215,18.918,77.85499999999999
-5.615305116741601,1.013303728353747,25.296,18.888,91.33
-4.897209295990011,1.4094527701448585,25.496,19.186,76.32
-5.340791978936411,2.2695263906217287,25.714,18.754,97.65
-2.0771510118279974,2.8628329804691584,25.541,18.978,87.695
-0.6576513624489044,0.7265636141929347,27.918,18.288,73.50999999999999
0.6708977985571085,-0.9634169107355471,26.544,17.961,23.279999999999998
1.2649878736429625,-0.5880737024695601,25.922,18.47,38.66
1.5967634006879323,-0.42361614962547095,25.593,17.983,36.76
1.9126417044821475,-0.6372265768748393,25.858,17.182,55.2
1.4389506693588252,-0.8012677275117157,25.68,18.282,63.355
2.9033824190849176,-1.0892986406622438,25.652,18.381,68.845
1.718066646278098,-0.5058932683350599,25.428,18.048,58.515
2.441534045118175,-1.836283340481224,25.535,17.59,90.03
3.3475855952908784,-1.5783129227757773,25.238,17.941,64.245
3.043204747166098,-0.9465061367079044,25.105,17.994,56.595
2.2191858004285607,-0.5360068872470284,25.034,18.035,46.56
3.3407315377772884,-0.5071033351302208,25.057,18.527,52.575
3.4682524238655796,-0.3091102139213971,25.439,18.564,73.455
3.395500657382778,-0.4086260952424864,25.841,18.684,56.94
2.948214974668082,-0.5273077499362989,26.12,18.544,58.475
3.6589937858765054,-0.006743509258329649,26.546,18.72,85.395
3.0949385793161426,1.10415179674743,25.536,18.569,64.08
3.253410524226288,1.0926774276306945,25.301,18.562,60.455
2.5234011171357054,1.3672405794293392,25.467,18.97,62.084999999999994
3.368728734355768,1.4461060522402172,25.316,18.972,76.655
3.9966909312433905,1.9270263620710657,25.192,18.857,78.13499999999999
3.6773152568951155,2.6023792001563506,25.139,17.923,81.895
4.393500999391626,1.7842962109315774,25.088,19.115,90.64500000000001
5.202929936623011,2.45958229677156,25.035,18.954,116.445
4.712396082973823,2.2337296517647265,24.957,18.609,97.20500000000001
5.622970447927631,2.0470611475313936,24.976,18.795,122.59
6.424022981099509,2.075555284328843,24.953,18.275,130.035
4.738013000910137,2.357222264277705,24.797,18.12,108.955
5.27979920153307,2.86072462699414,24.573,18.675,103.69
5.295355026140285,3.3927475808157044,24.414,18.771,85.35
4.263127898418128,3.4001396326811397,24.776,19.048,78.125
5.497275747476705,4.739042451403494,24.873,19.356,102.275
4.795016075689178,5.014345902895247,24.89,19.342,106.495
4.50166674079358,4.258850262081646,24.914,19.333,98.71000000000001
5.4735991563302315,3.990838041792848,24.913,19.232,97.965
5.650099117395402,3.848022344478746,24.632,18.723,136.615
5.5084986002557725,3.540162026091489,24.582,19.15,97.35499999999999
5.961722781816216,4.4107728883692845,24.514,18.982,105.97
5.598735504412476,4.1649303417501695,24.423,19.313,118.72999999999999
5.9054270670672535,5.383494418641988,24.53,19.476,99.37
5.282598050799352,5.67888138929586,24.521,19.425,108.95
3.629180116473558,4.93279106411299,24.506,19.535,118.39
5.022113044771172,7.682061218549307,24.554,19.445,116.54
6.373067456377159,6.984342216448616,24.893,19.477,150.51
5.916077091854084,5.573546074380236,24.762,19.486,145.45
5.83671877325726,4.728938354631646,24.789,19.623,145.275
5.648601130899706,5.738293236145966,24.765,19.747,130.29500000000002
5.193149807008588,4.950941332915051,24.722,19.905,89.16
4.1906770426254765,4.40230734097607,24.636,20.044,90.86
5.378347225897023,5.869489084893659,24.457,20.167,93.77
4.178158575593761,5.102647931926356,25.265,20.128,68.89
4.07294938302808,6.1782751090649235,25.218,20.246,95.96000000000001
3.450622081128917,5.018097971664717,25.073,20.078,99.86500000000001
4.954795447059337,6.484745413491578,25.484,19.933,113.61000000000001
4.895921162071697,6.847823009889969,25.454,19.964,126.62
4.103279513993586,5.861494880151357,25.082,19.881,132.12
3.8100731428877963,5.620270691509895,25.611,20.132,91.89
3.2265836877238394,3.20096590205432,25.825,20.225,87.91499999999999
3.661881784777245,5.048840539600812,25.877,20.188,106.19
4.603767177818685,4.335701070465928,26.014,20.206,95.59
2.7177685251107007,2.645861531508708,26.219,20.274,111.21000000000001
5.821559650331932,3.344733059248101,25.634,19.848,107.16999999999999
5.475922412444378,2.8191407791895284,25.72,20.012,113.96000000000001
6.413875803839938,4.195127313076039,25.889,20.07,135.26
6.1190747130589855,6.051459382331017,26.101,20.401,128.205
5.571902793427404,5.52959304656282,25.847,20.396,158.57999999999998
6.106028942864207,4.684530558007345,25.93,20.437,139.82
6.6929772241348395,4.301394178311528,25.987,20.428,144.615
6.396304232085728,4.678986767517323,26.243,20.425,161.34
6.512267837244087,4.031209324259437,26.357,20.332,169.505
6.429198254268791,5.01854020680388,25.989,20.154,141.39
6.019742297781258,4.385818813893619,26.146,20.253,151.495
5.46623615846871,4.167989714460587,26.216,20.168,135.73
5.492499623595501,4.438951665067247,26.235,20.138,119.705
5.120584977742854,4.206749158877222,26.178,20.237,95.44999999999999
5.174333473279536,5.14939541182253,26.148,20.377,103.57
5.582368717977429,5.204285109075696,26.127,20.27,118.75999999999999
5.251352073374063,4.052158733498716,26.124,20.486,101.39
4.804075304251488,4.887173975937523,26.086,20.214,117.65
4.3709625903250044,4.498074036071364,25.994,19.992,82.625
5.166168672116077,3.471149269513832,25.935,19.523,120.015
5.423730738414021,2.841526680709314,25.945,19.291,145.525
5.374596494239947,2.803846736914069,25.979,19.589,129.965
5.653438967718035,2.9719348644085777,25.97,19.803,134.70499999999998
5.02964160788767,2.4164240720960253,25.915,19.992,89.75
3.8575164795578876,2.37114963887548,26.109,20.157,104.00999999999999
3.2746054479130495,2.2427483497927665,25.968,20.095,61.31
3.735839918431794,2.5990577338434653,26.005,19.493,78.505
4.125339283122879,2.7447405704589287,26.384,20.038,86.18
4.318962725316651,2.6247813199055976,26.62,19.969,89.25
4.768466844508198,1.9637649942969315,26.734,20.251,106.67
4.670890237974799,1.7727945128501852,26.538,20.179,102.58500000000001
4.616526634484151,2.07398236084554,26.515,20.186,98.445
3.8241825019022158,2.597644546920327,26.591,20.228,86.435
3.8114200676319148,3.6655178444597336,26.431,20.117,89.32
3.8363889133816222,3.7374932916705785,26.237,20.073,79.535
4.562969951131893,4.339529263073058,26.201,20.178,104.465
3.955287922209802,3.3417632250686564,26.15,20.131,115.16499999999999
4.4079623682627735,3.385444100849878,26.048,19.898,100.595
4.3284908061727565,2.0953873963727867,26.066,19.898,105.945
4.150621104800805,3.13744377549338,26.082,19.912,86.6
4.110442436189201,3.7262000722954993,26.017,19.502,121.115
4.675690946188915,3.5884746307765663,25.962,19.338,89.3
4.984290003070692,2.1695504523494167,25.898,19.178,122.735
5.210508917352483,1.9257782380612403,25.928,19.23,109.43
4.745637707860719,3.1229287128800216,25.922,19.31,115.69
4.504178409871686,2.667883403008042,26.131,19.713,100.32
3.509923901461162,2.1973427602337456,26.323,19.381,90.88
3.112252691895252,2.321975921880061,26.373,19.544,79.53999999999999
2.978800311283176,2.5788270018555446,26.537,19.58,75.63499999999999
2.5989530307748927,2.415315123089739,26.559,19.419,69.82
2.314752522783861,2.4299499497450046,26.458,19.435,74.915
2.4729801260636903,2.640888732244131,26.686,19.576,60.94
2.125220667503363,2.054598042055078,26.321,19.654,46.519999999999996
1.7438543734839862,1.8191679208035672,26.567,19.62,72.61500000000001
0.6958644976084549,2.745176970792253,26.54,18.174,87.77000000000001
1.2124225529890995,2.6409974541834367,26.447,18.949,59.989999999999995
2.006789957631373,2.388973433496043,26.206,19.539,65.39
2.5071801847189725,2.626444083043181,26.175,19.713,66.91
1.7778494029101395,3.1211721356842945,26.163,20.041,60.504999999999995
2.6581928061779614,3.6408893151514143,26.165,20.32,74.35499999999999
4.326448465995072,2.9278011665905344,26.166,19.349,87.09
4.945033979210684,2.7658985781209973,26.08,19.333,97.63
3.936368684396005,1.9815778007705032,26.138,19.921,71.815
6.462050253762151,2.3321248932792,26.04,19.304,131.74
4.80608489017771,2.241284682588429,26.062,19.296,130.575
4.641062202803678,3.243267739442286,26.016,19.607,127.47
4.324480406673385,2.85335420379209,25.985,19.421,116.73
4.136989353079854,2.236856743849264,26.075,19.49,93.88499999999999
4.1754366869138,1.4650438469801204,26.264,19.248,107.13
3.177266326704439,1.6168499278504733,26.408,19.37,92.175
2.7432589934090275,1.5482345090717005,26.597,19.278,81.005
2.699646842018614,1.599672131525371,26.808,19.323,81.285
3.0898686495897034,1.8667650436738692,26.824,19.026,71.225
2.5027112220263996,2.4467195464832345,26.591,19.152,83.295
2.0515771272177123,2.7075155200066936,26.513,19.018,76.97999999999999
2.5433644339288515,2.75432357507715,26.237,18.659,143.08499999999998
2.133934714113687,1.406932349439921,26.241,18.323,80.375
1.4225378658221848,0.8594358732925127,26.336,19.552,32.82
3.447125992573461,4.253580537773375,26.473,19.276,75.52
2.3414971743232353,4.464198918354368,26.308,19.556,113.30000000000001
1.2776767247835246,4.5998498004767985,26.275,19.388,107.245
1.409162377120138,4.2905148170014655,26.085,19.131,111.1
3.0422670969104213,4.854487811402583,26.038,19.428,161.745
2.3306166817398717,5.514743410422268,26.018,19.687,133.09
2.766580216435817,6.414844495856929,26.047,18.882,145.74
3.267845923491397,5.776759647096342,26.155,19.251,140.64
2.310000071183134,5.193433899755914,26.127,18.68,129.505
2.799725795143154,3.978663151362532,26.099,19.281,111.45
1.7341287097969618,2.3043987540913844,26.174,19.084,81.505
1.8639023918544724,3.7849476711890193,26.322,19.083,102.85
0.956981041198063,4.006288592548903,26.65,19.345,77.52000000000001
1.9389883488329138,3.5260317898581417,26.687,19.07,87.71000000000001
2.017568489381939,3.2942656830700647,26.683,19.049,112.58500000000001
0.891233430958684,3.2282354269076494,26.854,18.704,90.6
0.3669620065691818,3.79128208997098,26.756,18.912,95.555
-0.10047583405915585,3.6186053400129334,26.733,18.84,77.38499999999999
-0.960987513797341,5.327013422014779,26.385,18.765,82.94
-0.869116719137741,4.876150646618217,26.318,18.836,84.23
-1.2620052940565094,4.935197932988437,26.244,19.099,132.995
-1.2896953919849963,5.280793671020736,26.33,18.983,107.885
-0.6536808600908598,5.703663939359583,26.325,19.311,148.245
0.22967809725340713,6.174729870337815,26.211,19.216,52.93
-0.04830610343198968,6.135809850408601,26.132,19.196,161.8
0.07405836389214487,5.232475930067678,26.168,19.055,118.2
-0.1379902170893998,5.767349451870211,26.096,19.055,96.935
0.7061802636774593,4.801345481757424,26.034,19.219,91.425
0.5966679625861195,5.042823746912371,25.966,19.233,87.115
0.9408303066180415,4.24908723541292,26.094,19.259,93.2
1.1297323567551485,4.591044412995855,26.323,19.177,107.42
1.4565535297500871,4.25141009724686,26.496,19.173,97.41
0.9118895772774329,4.32899912206653,26.527,19.248,91.09
1.489847374104726,3.6452981773612505,26.599,19.057,73.465
0.9191598990230395,3.0285920953518906,26.699,19.53,74.425
1.227677309864112,2.2464212478617664,26.674,19.453,56.375
1.8611400661732214,1.7867729721721048,26.555,19.101,79.765
1.3086713214033154,0.8003345378880637,26.647,18.789,69.895
-0.22127296458563897,0.38378024329488686,26.957,18.708,12.934999999999999
-0.4020698092968886,0.9569659703730137,26.944,18.888,38.735
-0.5974489961666437,1.2094857159055123,26.694,18.995,35.7
0.07921151892649061,1.3256355212762514,26.197,19.083,59.575
1.2068930341817314,2.737786186692382,25.946,19.475,53.995000000000005
1.7317111880840848,2.1414229757486978,25.897,19.431,63.665
2.082569987874028,1.7042251158829838,25.749,19.253,65.16
3.315197387844364,0.4529705063576489,25.707,19.527,71.7
4.251416489457442,0.11604668530102989,25.668,19.279,77.625
4.6023980177999935,1.0869100633220257,25.556,19.398,109.655
5.529688758192795,0.32103463600711746,25.439,18.939,119.385
5.963925956425726,-0.029718450018445152,25.328,19.003,131.345
5.148724923645148,-0.11459345808233191,25.147,18.928,117.00999999999999
3.6435857980533877,1.6064266345599663,25.009,19.576,75.32499999999999
3.3226438789324506,1.1314316832194151,25.163,19.264,71.465
3.46096714765771,0.998053306609447,25.221,18.917,81.395
3.744423937604954,0.16368682137243937,25.207,19.005,75.775
3.557269009434902,0.16296685096678848,25.342,18.972,68.845
3.483263865599148,1.0427697936799287,25.451,18.983,80.39500000000001
3.061627117073296,0.6261504579583554,25.18,18.913,73.8
2.0934973472866787,0.5824069512837571,25.103,19.025,48.485
2.0943802865254972,0.05095307069625343,24.986,18.943,56.025
0.8616673606584863,1.195911936379865,24.958,18.563,63.245000000000005
0.31658305157935873,1.845036360469002,24.973,19.079,34.42
1.8393338732176556,0.9408543473004399,24.881,19.14,41.269999999999996
3.4230100464058877,0.35140179596063614,24.781,18.995,56.565
4.073137556111136,0.6392804149956455,24.725,18.814,78.62
3.913658954834942,0.5041721781695941,24.677,18.749,70.875
3.0561170532551354,0.2809084491487337,24.758,18.908,66.235
3.321743767390381,1.0375058283224996,24.792,19.184,67.995
3.346234694142753,2.2078936504540607,25.179,18.941,69.12
3.940086116731159,1.217824861276191,25.002,18.889,61.165
2.1602469362376038,1.8033106150843916,24.929,19.093,66.44
2.4196546280356968,1.6165925525701998,24.957,18.913,71.36000000000001
2.93568708370078,1.0082446858736278,25.215,19.051,59.55
2.3951396248329124,0.854491180501739,25.69,18.781,72.19999999999999
2.368417767287757,-0.11062675804559143,26.097,18.923,70.295
3.1743005116593683,-0.24833900555304014,26.022,18.834,81.89
2.9029697434504236,-0.4837516600605961,25.561,18.744,67.465
2.6895008430127048,0.051819064387062484,25.546,18.642,73.92500000000001
2.3931152762549224,0.0949961817934098,26.133,18.484,61.315
2.051402936024659,0.4397158105747478,26.106,18.704,75.495
2.2289255554765575,0.7663810202135235,25.726,18.407,58.195
3.3220849485513675,0.5952953843332391,25.844,18.51,79.44
3.531216153028802,0.38368799901543266,25.703,18.398,80.27000000000001
2.722831072841206,0.13140376239060492,25.71,18.462,69.675
3.1873383175298295,0.564839313084805,25.303,18.646,63.175000000000004
2.5666799944000975,0.8347183994296001,25.29,18.375,75.39
2.799766752191398,0.7364313500412857,25.136,18.784,68.195
2.980787836372588,-0.3207925724408628,25.191,18.698,57.8
2.656497577473404,-0.7953298817961869,25.222,18.531,56.790000000000006
3.3866978130326806,-0.2643613496705905,25.133,18.633,65.405
2.567164624320354,-0.15763816681925513,25.062,18.631,56.275000000000006
1.8747666808923262,0.02957857697677558,25.235,18.68,47.795
3.804485556837086,0.2962189187374854,25.332,17.9,109.15
3.1017169945083403,0.04190090665065462,25.628,18.854,91.215
3.5527604109681814,-2.125439592709517,25.415,18.681,90.75999999999999
4.60311687522701,-1.479371499320008,25.496,18.565,108.935
3.458037942239375,-5.2577393041147324,25.486,18.106,128.975
1.0145392694088664,-6.541797159101414,25.524,18.295,115.80000000000001
3.502203760478482,-2.1832768537431018,25.556,18.172,97.82
4.7908396400357205,-1.469005290481421,25.59,18.353,117.69999999999999
11.563401197037702,-3.418057453634598,25.244,17.982,271.665
10.801399734116703,-4.240587197997888,25.153,17.698,243.68
6.371857136541948,-0.120688158074634,25.036,16.858,163.595
5.205435283578238,2.2045073164947198,24.979,17.024,134.10500000000002
3.687009454784281,1.5093764541463208,25.066,17.182,121.91499999999999
4.888567260880358,3.2476254611406015,25.04,17.268,136.59
4.483008168355335,4.1779207463114165,24.935,17.408,129.74
3.399425431642716,3.048321297813066,25.024,17.533,115.295
4.102737843546541,4.632373709787572,24.943,17.794,112.625
4.103309896056479,4.053723214148317,24.863,18.076,108.58
4.708540781224251,3.2635999619359177,24.925,17.927,106.1
2.7204786984580624,5.264643544556073,24.807,18.774,113.265
3.7463958907530333,7.234509439467806,24.872,18.965,100.195
4.825306274810282,3.632907837294598,24.816,18.545,114.425
4.85593125657504,4.269553563479155,24.863,17.829,118.745
3.984397426784421,5.651707896329541,24.939,17.131,127.89000000000001
1.0228112258203614,5.686751374584249,24.907,17.727,127.0
-0.07359605082175344,5.399498460163078,24.854,18.135,120.73
2.107953037886116,5.109233111736701,24.741,16.391,146.95
0.023773442271456613,7.123960332809452,24.773,16.995,122.94999999999999
3.352146653724079,5.964568451441098,24.701,17.185,140.625
4.368968930094955,6.169741525207109,24.668,17.964,144.14999999999998
5.140473368652579,6.581393055134575,24.684,18.278,155.49
6.188122332394693,5.891271339814359,24.786,19.516,144.845
7.069358131879345,4.717751223118,24.831,19.382,156.33
9.445206457094171,5.598970886052776,24.853,17.943,245.51999999999998
7.310625013387138,5.743602607565944,24.773,19.013,148.735
6.606431425604959,3.82331699166826,24.73,19.87,118.93
7.957266567178121,4.222081569423938,24.692,19.706,152.675
8.089913750541404,3.678595453267608,24.612,19.988,120.89
9.033727632470669,3.38187537652349,24.727,19.904,120.25
9.13201473539257,4.198679300991323,24.742,19.69,134.285
10.233075892469918,2.5869253524118183,24.869,19.584,128.345
10.047382677974328,3.8394839916766714,24.917,19.84,139.175
9.635292693525221,2.89913413109837,24.699,20.131,119.96000000000001
9.530772897477235,2.3740370630454373,24.659,20.043,119.985
8.617770394695425,-0.2700322653148402,24.574,19.602,105.32
2.119809970335608,-7.0919679701522735,24.434,17.826,165.54500000000002
5.7894798628106265,1.2832859845374482,24.484,17.94,125.005
5.762131574023994,5.4190349439393515,24.5,17.732,180.92000000000002
5.700209071130133,6.212034895700904,24.489,18.207,158.83499999999998
6.992087815723406,7.603920566208743,24.707,20.852,105.205
7.628752518807855,5.82111252311642,24.988,20.397,140.465
6.551108843033122,4.2021496792395725,25.067,20.389,110.3
6.984607534088815,3.94356419939498,25.018,20.451,123.35
7.073009945819285,4.295131581958985,25.075,20.609,102.725
5.412798425936931,4.194844121081817,25.233,18.6,163.09
6.4950917719449155,5.226791738151947,25.363,20.232,130.52
6.58224693249134,4.729170151274784,25.52,19.898,116.065
7.06472673658176,5.2535751767179315,25.621,20.591,116.655
7.053787492181137,3.56169706953707,25.691,20.761,125.28
6.518754080292186,3.1108799785067203,25.685,20.144,115.91499999999999
8.292278605390107,2.9844739118627768,25.833,19.414,145.845
4.613710287296424,-0.1453732605919703,25.825,17.553,186.75
3.973126496106066,4.335945899793947,25.822,18.957,85.77
6.520481497476645,-0.7097901387485827,25.846,19.194,228.495
-4.9571765651407365,1.2485769908257516,22.15,10.803,149.515
-4.268559798955202,0.9994264568959174,22.019,10.475,152.70499999999998
-2.440669527813068,1.2430821597966624,22.32,11.373,135.64499999999998
-1.4919176452432434,-0.1821832588682477,22.47,12.159,115.94
-1.9258506091301881,0.17735679099736545,22.517,11.994,98.88
-1.3556543905623364,1.5616738370572332,22.418,12.7,112.065
-2.222006030726361,2.195920125918901,22.275,13.144,153.88
-3.026993102110436,0.9413887399878111,22.326,13.664,123.755
-1.9455246634234176,-0.3095703215930065,22.216,13.447,84.9
-4.646483501153659,1.593089788275235,21.979,15.377,117.69
-6.93231003676445,-0.15308022137056285,22.138,15.905,106.57
-8.05394107819118,1.0947223890213897,22.165,16.503,116.53999999999999
-8.92325938390401,2.5042495817248387,22.15,16.523,147.605
-8.37080693233949,4.956165382783059,22.224,16.02,178.87
-6.679905472615645,6.86696897305642,22.248,15.677,176.87
-6.50219748711612,6.461835407880705,22.216,15.3,173.54500000000002
-5.9617297213722145,6.554187877174957,22.232,15.381,161.60500000000002
-6.330725458595466,6.302412567254798,22.157,15.536,188.165
-4.22643420864897,7.00471376145819,21.8,15.978,138.71
-5.624596912719871,6.830154725145113,22.235,16.184,276.015
-5.02755219223544,6.873570757208267,22.28,16.345,127.57499999999999
-4.861369801876545,6.280322256811572,22.341,16.625,127.92
-5.220826985340116,6.553671229863795,22.222,16.663,132.515
-4.238145908346427,6.419110784179257,22.09,17.123,100.875
-7.685636021408355,2.7087266282204157,21.998,17.273,216.48499999999999
-6.216425950244005,7.4344824571138055,21.92,17.379,138.135
-4.078905334217297,6.984144562828985,21.991,17.509,138.665
-5.905039844859564,5.637499483868795,22.112,17.254,120.265
-5.690075762214895,5.6134736857185485,22.042,17.111,111.625
-5.093396666345317,6.080619573634122,22.049,17.191,104.655
-4.9781317226361566,6.321101213561096,21.855,16.859,120.16999999999999
-4.366435988896418,6.6841972408712005,22.004,16.735,113.21000000000001
-4.425130624301301,7.033798330764879,22.133,16.888,105.595
-2.9245237592720352,7.5085634299413995,22.074,16.597,112.685
-2.5668275456559155,8.399552687546047,22.072,16.19,133.815
-2.234337018633845,8.55090533728227,22.205,16.55,128.36
-4.846216598602325,8.222050880372324,22.463,17.007,155.91000000000003
-3.519723397037994,8.122158038867708,22.467,16.418,145.07
-5.600483571153718,5.230310962957872,22.508,17.978,98.345
-7.531817566959675,3.806369022840224,22.562,17.528,114.65
-7.990056136678501,3.634870965072384,22.604,17.891,90.76
-9.232952661177125,3.1854158529872127,23.342,17.686,140.245
-8.781158089770784,3.1881384227246348,23.24,17.512,144.665
-8.125842916533893,3.674425247003396,23.362,17.386,154.385
-7.9701198415630214,4.794349873666234,23.442,17.466,178.82
-7.287868446846181,4.199034948826197,23.173,17.483,135.45
-7.569437395953263,4.375347587191706,22.881,17.412,134.14499999999998
-7.398385517751479,5.4617128934726304,22.532,17.271,139.45999999999998
-7.272133921590669,5.467144796550603,22.067,16.753,149.07
-8.27424086346992,5.260699871051811,21.953,16.348,159.01
-7.4419153413115895,6.1181575701146516,21.763,16.375,152.385
-6.113893409009314,6.221819378869213,21.675,16.901,110.21000000000001
-5.806259122280555,5.712125699328913,21.576,16.797,93.50999999999999
-6.616181145906169,7.4650366405367174,21.36,16.993,133.36
-8.44282930549144,8.573897731973185,21.462,17.125,132.975
-6.888678771799739,6.455895428130449,22.233,18.414,102.28
-7.6537819680949255,6.368788784758447,22.173,18.122,106.17999999999999
-6.843864366367473,7.176935943337209,21.944,18.173,109.51
-7.511913283981175,6.628082891300256,22.216,18.026,120.36
-6.919912918125492,7.607592339601272,22.399,18.211,121.66999999999999
-9.631150750081392,7.733876080543743,21.525,17.349,153.945
-9.153580966560869,7.376685670991723,21.682,17.212,231.625
-10.272305108713475,7.178493696695642,21.596,17.009,155.165
-9.565590679586405,7.520618255875622,20.903,17.87,135.865
-10.015141383238797,6.175410842505759,20.867,18.199,108.365
-11.254089129635272,6.169038325559764,20.747,17.73,147.6
-11.096982259025095,6.4014612193531475,21.085,17.083,144.54
-11.15325899522727,5.305847225974566,21.333,17.209,145.45999999999998
-11.418404673826604,5.865884733331772,21.409,17.343,119.23
-10.954573505861736,4.513582092382071,21.468,17.624,106.43
-9.871618612944213,1.9168416628854235,21.556,17.57,94.635
-7.522541231886265,3.57541807549426,21.528,17.3,96.67500000000001
-8.513197377546632,3.3043750409015518,21.47,17.697,98.385
-7.906805501358343,5.348695426334296,21.46,17.407,98.675
-7.670831318063287,5.727187432747375,21.435,17.452,95.275
-7.896068292083464,6.526227204653092,21.485,17.271,102.56
-7.650547191507391,6.40232017869447,21.544,17.353,107.725
-7.975916998267031,6.311417355614747,21.405,17.441,114.19
-7.327416781558115,6.060531685367261,20.702,17.202,73.285
-7.463186589896005,6.12692271245496,20.716,17.156,91.27
-6.903619401320033,6.018913536654073,20.884,17.111,83.225
-5.150726742618371,6.8744537254152736,20.736,17.408,62.865
-6.93496005583656,5.491634094142779,20.958,16.992,86.1
-5.568139465620286,6.2036053139607334,21.352,17.018,122.03999999999999
-6.128344669654497,4.195678802043515,21.769,16.445,105.79
-8.022458087842173,5.339656845604942,21.726,16.897,100.06
-8.628290461866461,5.6671803134949075,22.031,16.479,157.34
-7.943649694879672,6.5329667475839885,21.9,16.065,173.835
-8.301821690924285,6.996728207676715,21.996,16.083,146.14499999999998
-7.190426723591805,6.666017441670612,22.664,16.253,150.26999999999998
-7.056218031111233,6.392122346875154,22.984,16.431,170.685
-7.4415728642071155,5.918197133139136,23.021,16.03,171.43
-8.391941904559307,5.881905734581395,23.063,16.177,226.6
-7.895124460648452,5.9614141569656525,22.897,16.196,181.31
-6.605101333324451,7.3125886234982165,22.118,16.584,156.365
-6.568652463164675,6.795160470376006,21.873,16.547,150.82999999999998
-5.159855745528114,4.919200106251066,22.235,16.705,143.03
-2.2453242292364863,3.3802193872001234,22.512,17.538,93.535
-3.396310573175057,2.3831230540069295,22.832,17.845,87.865
-4.044618925565379,2.2493202855436927,23.011,18.268,61.83
-5.110745922449989,-2.7061716715982413,23.055,17.499,93.63
-2.8784399538579355,4.4966103269056275,23.149,18.261,122.065
-4.6980410532427594,6.554121318837916,24.402,18.368,212.20999999999998
-6.314515793637137,5.802987703925208,24.956,18.268,141.1
-3.6829966577088036,5.66383894715464,25.281,18.133,111.02000000000001
-4.560571683167363,7.397113350672138,25.392,18.197,153.175
-3.806861082124296,7.733835316413677,25.484,18.245,157.79500000000002
-3.4872238140067404,7.918104196777425,25.579,18.71,153.81
-5.688984309722172,-0.8625389983849626,25.235,17.943,240.65
-2.9365314202966295,1.0332241855525162,25.269,18.527,175.555
-3.8472911360826405,3.878494542244445,24.668,18.283,112.27000000000001
-2.638732315101885,4.081261051346391,24.613,17.84,109.28
-4.108092429671215,5.357198669946641,25.456,17.951,146.31
-2.1644445744333574,4.375968885196283,25.267,17.644,111.31
-1.6324415271818862,3.939140853070892,25.152,17.696,108.06
-2.7750989366463537,4.4766186895718825,25.337,17.381,125.275
-2.5399143223067333,4.057610655957657,25.358,17.786,109.06
-2.0429102179809813,3.1815843288004957,25.323,18.303,91.925
-2.00612647541215,2.33310641948678,25.401,17.909,84.12
-1.846438002053956,2.070203541821672,25.386,17.872,74.925
-1.063252684963521,2.2183538328945325,25.351,17.687,77.93
-0.3480820942509565,2.0222618167937276,25.402,17.829,62.715
0.16156229934303226,1.4852385745835557,25.305,18.008,47.39
0.9574539129374494,-0.03234199438449823,25.389,18.028,28.305
1.2587650772672239,-0.530534146170103,25.514,18.223,35.540000000000006
